ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,neg_log10_pvalue
CC,GO:0098799,outer mitochondrial membrane protein complex,4/1429,23/19550,0.0827447058154398,0.235169163896513,0.171907283550083,MTX2/TOMM7/TOMM70/TOMM20,4,1.0822597837600274
CC,GO:0097526,spliceosomal tri-snRNP complex,6/1429,42/19550,0.083114605091122,0.235188926196712,0.171921729675959,SNRPD1/PRPF6/LSM8/LSM3/SNU13/PRPF3,6,1.0803226542766127
CC,GO:0005801,cis-Golgi network,9/1429,73/19550,0.0838909699212864,0.235330513025946,0.172025228820136,LRPAP1/KDELR2/TRAPPC3/GOLGB1/TMED10/SCFD1/TRIP11/GOLGA8Q/GPR108,9,1.076284784396768
CC,GO:1904949,ATPase complex,9/1429,73/19550,0.0838909699212864,0.235330513025946,0.172025228820136,DPF2/BRD8/INO80C/RBBP4/SMARCA5/SMARCA2/ANP32E/ING3/CSNK2A1,9,1.076284784396768
CC,GO:1904115,axon cytoplasm,8/1429,63/19550,0.0871795548636645,0.243501515308856,0.177998183705304,ZC3H14/TMEM108/ARL8B/DYNC1H1/HSBP1/PAFAH1B1/KIF5B/ACTR10,8,1.0595853528079855
CC,GO:0005669,transcription factor TFIID complex,5/1429,33/19550,0.0894835721300098,0.24852019307051,0.181666807800081,TBP/GTF2A2/GTF2A1/TAF12/ERCC3,5,1.0482566874566452
CC,GO:0032154,cleavage furrow,7/1429,53/19550,0.0897434030532399,0.24852019307051,0.181666807800081,MYLK/SVIL/RAB11A/RHOA/RACGAP1/PLK4/RALA,7,1.0469974661242951
CC,GO:0030130,clathrin coat of trans-Golgi network vesicle,3/1429,15/19550,0.0916594937669628,0.250613299413468,0.183196856296395,CLTA/SYNRG/CLTC,3,1.0378225456819123
CC,GO:0030894,replisome,3/1429,15/19550,0.0916594937669628,0.250613299413468,0.183196856296395,RPA2/PCNA/POLD3,3,1.0378225456819123
CC,GO:0034045,phagophore assembly site membrane,3/1429,15/19550,0.0916594937669628,0.250613299413468,0.183196856296395,ATG12/RB1CC1/WIPI2,3,1.0378225456819123
CC,GO:0035327,transcriptionally active chromatin,4/1429,24/19550,0.0938165981191785,0.254364667703881,0.185939084578861,ZC3H8/PAF1/EXOSC3/WDR61,4,1.0277203190423976
CC,GO:0097346,INO80-type complex,4/1429,24/19550,0.0938165981191785,0.254364667703881,0.185939084578861,BRD8/INO80C/ANP32E/ING3,4,1.0277203190423976
CC,GO:0031519,PcG protein complex,5/1429,34/19550,0.0989259464900577,0.267100055523156,0.195248578598798,RBBP4/EZH2/SUZ12/EED/PCGF5,5,1.0046897858590758
CC,GO:0005765,lysosomal membrane,36/1429,395/19550,0.100423520980555,0.268902651220661,0.196566265512179,ATP6V1G1/SNX14/ATRAID/CD164/ABCA5/ATP6V1B2/HSP90AB1/ARL8B/CLTA/AP2B1/HSPA8/SEC13/PSEN1/LAMTOR4/NDUFC2/SLC15A4/CTNS/VAPA/GNAI3/FLOT1/SPAG9/KIF5B/ATP6V1D/TMEM59/CLTC/SYNGR1/FNIP1/TMEM30A/SPPL2B/RAB14/SCARB1/AP1M1/PRCP/SEH1L/RAB37/BORCS5,36,0.9981645557597326
CC,GO:0098852,lytic vacuole membrane,36/1429,395/19550,0.100423520980555,0.268902651220661,0.196566265512179,ATP6V1G1/SNX14/ATRAID/CD164/ABCA5/ATP6V1B2/HSP90AB1/ARL8B/CLTA/AP2B1/HSPA8/SEC13/PSEN1/LAMTOR4/NDUFC2/SLC15A4/CTNS/VAPA/GNAI3/FLOT1/SPAG9/KIF5B/ATP6V1D/TMEM59/CLTC/SYNGR1/FNIP1/TMEM30A/SPPL2B/RAB14/SCARB1/AP1M1/PRCP/SEH1L/RAB37/BORCS5,36,0.9981645557597326
CC,GO:0016234,inclusion body,9/1429,76/19550,0.101831994511362,0.271551985363632,0.198502913277509,TPR/HSP90AB1/PSEN1/UBQLN1/EPS15/SLF1/ATXN3/ATF4/RAD18,9,0.9921157499297958
CC,GO:0030135,coated vesicle,28/1429,299/19550,0.105859567712236,0.279428698507712,0.204260744523182,ARF1/LMAN2/KDELR2/HLA-A/HAX1/CD59/TMED10/RAB8B/CLTA/AP2B1/SYNRG/HSPA8/SNAP91/SEC13/TEX261/TGOLN2/USO1/RAB13/YIPF5/ACTR1A/CLTC/SEC31A/EPN2/ARCN1/BNIP1/RAB14/AP1M1/GPR107,28,0.9752698838245717
CC,GO:0000153,cytoplasmic ubiquitin ligase complex,3/1429,16/19550,0.106941847577026,0.279428698507712,0.204260744523182,DERL2/RBX1/AUP1,3,0.9708523170976944
CC,GO:0005786,"signal recognition particle, endoplasmic reticulum targeting",3/1429,16/19550,0.106941847577026,0.279428698507712,0.204260744523182,SRP19/SRP72/SRP9,3,0.9708523170976944
CC,GO:0048500,signal recognition particle,3/1429,16/19550,0.106941847577026,0.279428698507712,0.204260744523182,SRP19/SRP72/SRP9,3,0.9708523170976944
CC,GO:0061827,sperm head,3/1429,16/19550,0.106941847577026,0.279428698507712,0.204260744523182,HSP90AB1/DNAJB1/ADAM30,3,0.9708523170976944
CC,GO:0090575,RNA polymerase II transcription regulator complex,17/1429,168/19550,0.107836301450472,0.280634230280747,0.205141981199376,TBP/GTF2A2/GTF2A1/TAF12/CLOCK/ASCC3/NFYB/GTF2H1/TFDP1/NFYC/LEF1/TBPL1/CREM/MXI1/ATF4/DR1/ERCC3,17,0.9672350159051606
CC,GO:0005741,mitochondrial outer membrane,20/1429,205/19550,0.114244301514297,0.296121229525058,0.216462887079721,DNM1L/RAB32/MTX2/VDAC2/TOMM7/CISD1/SH3GLB1/HAX1/ATP5MC3/TOMM34/VDAC3/HADHB/MFF/TOMM70/SYNJ2BP/THG1L/ATP5MC2/TOMM20/BNIP3L/ATF2,20,0.9421654532503818
CC,GO:0030684,preribosome,9/1429,78/19550,0.114916390953184,0.296676579034514,0.216868844323475,RSL1D1/XRCC5/EIF6/SNU13/UTP6/UTP11/DCAF13/SRFBP1/FBLL1,9,0.9396180218528143
CC,GO:0033176,proton-transporting V-type ATPase complex,4/1429,26/19550,0.117903589878992,0.303158746481891,0.221607270820096,ATP6V1G1/ATP6V1B2/ATP6V1F/ATP6V1D,4,0.9284729714875927
CC,GO:0031968,organelle outer membrane,22/1429,230/19550,0.118362905648022,0.303158746481891,0.221607270820096,DNM1L/RAB32/MTX2/VDAC2/TOMM7/CISD1/SH3GLB1/HAX1/ATP5MC3/LRPPRC/TOMM34/PSEN1/VDAC3/HADHB/MFF/TOMM70/SYNJ2BP/THG1L/ATP5MC2/TOMM20/BNIP3L/ATF2,22,0.9267843820428922
CC,GO:0000159,protein phosphatase type 2A complex,3/1429,17/19550,0.123132393748105,0.310466113419345,0.226948913318235,NKD1/PPP2R5C/PTPA,3,0.9096276775697183
CC,GO:0012510,trans-Golgi network transport vesicle membrane,3/1429,17/19550,0.123132393748105,0.310466113419345,0.226948913318235,CLTA/SYNRG/CLTC,3,0.9096276775697183
CC,GO:0071004,U2-type prespliceosome,3/1429,17/19550,0.123132393748105,0.310466113419345,0.226948913318235,SNRPC/SF3B1/LUC7L,3,0.9096276775697183
CC,GO:0071010,prespliceosome,3/1429,17/19550,0.123132393748105,0.310466113419345,0.226948913318235,SNRPC/SF3B1/LUC7L,3,0.9096276775697183
CC,GO:0019867,outer membrane,22/1429,232/19550,0.126292339628889,0.317199364649304,0.231870880591596,DNM1L/RAB32/MTX2/VDAC2/TOMM7/CISD1/SH3GLB1/HAX1/ATP5MC3/LRPPRC/TOMM34/PSEN1/VDAC3/HADHB/MFF/TOMM70/SYNJ2BP/THG1L/ATP5MC2/TOMM20/BNIP3L/ATF2,22,0.8986229911532796
CC,GO:0035577,azurophil granule membrane,7/1429,58/19550,0.128871353110707,0.322427169172734,0.235692375126268,PSEN1/NDUFC2/VAPA/SYNGR1/TMEM30A/PRCP/RAB37,7,0.8898436114954759
CC,GO:0005775,vacuolar lumen,17/1429,174/19550,0.13550303111312,0.337715246774237,0.246867870449003,GYG1/GDI2/CTSL/PRDX6/HSP90AA1/DYNC1H1/CCT8/TOLLIP/HSPA8/IST1/MAPK1/GCA/CTSB/CCT2/FUCA1/DSN1/ACTR10,17,0.8680509898008043
CC,GO:0002080,acrosomal membrane,4/1429,28/19550,0.144357094884666,0.357035868264364,0.260991131772196,ZPBP/ACRBP/TRIP11/BSG,4,0.8405618664868312
CC,GO:0044295,axonal growth cone,4/1429,28/19550,0.144357094884666,0.357035868264364,0.260991131772196,DYNLT1/HSP90AA1/HSP90AB1/KIF5B,4,0.8405618664868312
CC,GO:0032994,protein-lipid complex,5/1429,39/19550,0.152975298337369,0.375317769008059,0.274355094304137,SELENOS/DBI/HDLBP/PEX3/APOF,5,0.8153786911553583
CC,GO:0030027,lamellipodium,19/1429,202/19550,0.154834161589658,0.375317769008059,0.274355094304137,MYLK/WASF2/PABPC1/DYNLT1/RHOA/HAX1/TESC/SNX2/ARPC3/NRBP1/CAPRIN1/RAB13/ARPC2/PIP5K1A/FLOT1/PHACTR4/DOCK8/ARPC5/SNX1,19,0.8101332132068632
CC,GO:0005637,nuclear inner membrane,7/1429,61/19550,0.155832247276091,0.375317769008059,0.274355094304137,TERB2/DPY19L2/LRPPRC/NEMP2/P2RX7/LBR/DPY19L4,7,0.8073426662724799
CC,GO:0005871,kinesin complex,6/1429,50/19550,0.155886584597204,0.375317769008059,0.274355094304137,KIF9/PAFAH1B1/KIF20B/KIF5B/KIF18A/KIF2A,6,0.8071912580382196
CC,GO:0000178,exosome (RNase complex),3/1429,19/19550,0.157880928704884,0.375317769008059,0.274355094304137,EXOSC3/EXOSC8/EXOSC9,3,0.8016703276133593
CC,GO:0005795,Golgi stack,15/1429,155/19550,0.162000856005789,0.375317769008059,0.274355094304137,MGAT4D/TMBIM4/GALNT3/HLA-A/GOLGB1/PSENEN/SCFD1/USO1/GOLGA7/GOLGA8Q/TMEM59/VRK1/YIPF1/RAB14/VCPIP1,15,0.7904826906573168
CC,GO:0000172,ribonuclease MRP complex,2/1429,10/19550,0.162701069649006,0.375317769008059,0.274355094304137,POP4/RPP30,2,0.7886095918625644
CC,GO:0000346,transcription export complex,2/1429,10/19550,0.162701069649006,0.375317769008059,0.274355094304137,THOC7/THOC1,2,0.7886095918625644
CC,GO:0000813,ESCRT I complex,2/1429,10/19550,0.162701069649006,0.375317769008059,0.274355094304137,TSG101/VPS28,2,0.7886095918625644
CC,GO:0000836,Hrd1p ubiquitin ligase complex,2/1429,10/19550,0.162701069649006,0.375317769008059,0.274355094304137,DERL2/AUP1,2,0.7886095918625644
CC,GO:0005952,cAMP-dependent protein kinase complex,2/1429,10/19550,0.162701069649006,0.375317769008059,0.274355094304137,PRKACA/PRKAR1A,2,0.7886095918625644
CC,GO:0030681,multimeric ribonuclease P complex,2/1429,10/19550,0.162701069649006,0.375317769008059,0.274355094304137,POP4/RPP30,2,0.7886095918625644
CC,GO:0034663,endoplasmic reticulum chaperone complex,2/1429,10/19550,0.162701069649006,0.375317769008059,0.274355094304137,HSP90B1/HSPA5,2,0.7886095918625644
CC,GO:0035145,exon-exon junction complex,2/1429,10/19550,0.162701069649006,0.375317769008059,0.274355094304137,UPF3A/UPF2,2,0.7886095918625644
CC,GO:0036128,CatSper complex,2/1429,10/19550,0.162701069649006,0.375317769008059,0.274355094304137,HSPA2/CATSPERE,2,0.7886095918625644
CC,GO:0072546,EMC complex,2/1429,10/19550,0.162701069649006,0.375317769008059,0.274355094304137,EMC2/EMC3,2,0.7886095918625644
CC,GO:0097224,sperm connecting piece,2/1429,10/19550,0.162701069649006,0.375317769008059,0.274355094304137,FSIP2/PRKAR1A,2,0.7886095918625644
CC,GO:0120103,centriolar subdistal appendage,2/1429,10/19550,0.162701069649006,0.375317769008059,0.274355094304137,CNTRL/KIF2A,2,0.7886095918625644
CC,GO:0000792,heterochromatin,8/1429,73/19550,0.162753538721087,0.375317769008059,0.274355094304137,KDM4D/CBX1/CENPC/MPHOSPH8/UHRF2/CBX5/ESCO2/DNMT1,8,0.7884695598698579
CC,GO:0008021,synaptic vesicle,19/1429,206/19550,0.175371490371036,0.402168792622035,0.293983035542423,DNM1L/PENK/VDAC2/CALM1/RAB8B/COPS4/MTMR2/CLTA/SNAP91/PSEN1/SYPL1/RAB10/MFF/PTPRN2/RAB13/SYNGR1/RAB4A/SLC4A8/BORCS5,19,0.7560410072123032
CC,GO:0016471,vacuolar proton-transporting V-type ATPase complex,3/1429,20/19550,0.176259162198546,0.402168792622035,0.293983035542423,ATP6V1G1/ATP6V1B2/ATP6V1F,3,0.7538482985133045
